event_id,year,final_loss,fit_t0,fit_tE,fit_u0,fit_fbl,fit_I0,true_Tmax,true_tau,true_umin,true_fbl,true_I_bl
2016_0601,2016,0.005342089105397463,2457488.75,4.905463218688965,0.6461232304573059,0.8176640272140503,18.97645378112793,2457488.414,5.775,0.39,0.412,18.997
2016_0614,2016,0.01658562198281288,2455775.75,0.7410066723823547,1.1687088012695312,0.712830662727356,19.154518127441406,2457488.396,14.472,0.219,0.145,19.106
2016_0620,2016,8.140230784192681e-05,2457534.75,30.239965438842773,0.47840386629104614,0.7244979739189148,15.612600326538086,2457534.708,29.868,0.467,0.7,15.607
2016_0662,2016,0.013816497288644314,2457496.0,6.3903584480285645,0.5330544114112854,0.9441938400268555,19.311174392700195,2457496.86,12.028,0.222,0.357,19.371
2016_0680,2016,0.0009641789947636425,2457550.75,58.62997817993164,0.4999825358390808,0.9038078784942627,17.839611053466797,2457551.866,69.504,0.384,0.611,17.831
2016_0738,2016,0.0042471070773899555,2457500.75,7.06191873550415,0.08071155101060867,0.21440131962299347,18.512691497802734,2457501.848,60.466,0.0,0.044,18.558
2016_0752,2016,0.000249509874265641,2457550.0,30.261985778808594,0.3177073001861572,0.945411205291748,17.103593826293945,2457548.665,27.812,0.321,0.921,17.086
2016_0799,2016,0.0018355041975155473,2457647.5,75.22306823730469,0.07954670488834381,0.9818711280822754,16.70591163635254,2457645.532,71.528,0.063,0.939,16.7
2016_0805,2016,0.007275891490280628,2457508.75,11.311348915100098,0.19914880394935608,0.901640772819519,19.38375473022461,2457508.44,13.622,0.138,0.621,19.397
2016_0818,2016,0.008907892741262913,2457511.75,32.012447357177734,0.08763387054204941,0.740267276763916,18.8502140045166,2457511.757,50.801,0.041,0.344,18.805
2016_0885,2016,0.003348910016939044,2457526.75,9.00579833984375,0.10851163417100906,0.09401160478591919,18.21154022216797,2457526.224,6.292,0.116,0.121,18.183
2016_0888,2016,0.00023683746985625476,2457534.75,8.508560180664062,1.264269232749939,0.7696307301521301,15.673083305358887,2457533.06,11.562,0.479,0.131,15.666
2016_0948,2016,0.0022523999214172363,2457536.75,2.353224992752075,0.8948400616645813,0.8067346811294556,18.5323543548584,2457536.819,9.316,0.171,0.08,18.565
2016_1035,2016,0.0036391159519553185,2457548.0,35.35725402832031,0.5385704040527344,0.8112685084342957,18.982826232910156,2457548.464,51.865,0.337,0.401,18.989
2016_1052,2016,0.004548295401036739,2457568.5,21.580974578857422,0.6604964137077332,0.843289852142334,18.856311798095703,2457569.052,33.124,0.376,0.365,18.862
2016_1066,2016,0.0017791420686990023,2457649.75,100.92411804199219,0.07516179978847504,0.4765741229057312,18.16105079650879,2457648.15,114.869,0.06,0.379,18.168
2016_1093,2016,0.01039828360080719,2457561.75,38.638206481933594,0.05812496691942215,0.5455816984176636,19.48843002319336,2457560.258,51.183,0.012,0.268,19.453
2016_1117,2016,0.031078802421689034,2457561.5,22.194366455078125,0.04885447770357132,0.9433660507202148,20.206249237060547,2457560.899,25.14,0.02,0.664,20.133
2016_1119,2016,0.009771473705768585,2457562.75,9.096930503845215,0.2710270881652832,0.9681689739227295,19.425506591796875,2457563.315,23.357,0.065,0.263,19.514
2016_1186,2016,0.007750712335109711,2457567.5,20.520444869995117,0.2692928910255432,0.34536632895469666,18.96988296508789,2457567.48,15.249,0.331,0.446,18.918
2016_1264,2016,0.0015918146818876266,2457573.75,5.4059295654296875,0.2170390635728836,0.6929905414581299,18.43817710876465,2457573.526,6.731,0.157,0.495,18.456
2016_1271,2016,0.0029088198207318783,2457575.75,6.525766372680664,0.1389629989862442,0.27572858333587646,17.759963989257812,2457576.205,22.07,0.015,0.048,17.761
2016_1283,2016,0.0012788906460627913,2457576.5,1.943961262702942,0.6029579639434814,0.6868168115615845,17.928049087524414,2457576.526,11.527,0.062,0.042,17.932
2016_1288,2016,0.004047265741974115,2457584.75,8.208566665649414,0.5343254208564758,0.686760425567627,16.814441680908203,2457586.392,30.027,0.041,0.068,16.838
2016_1297,2016,0.000730707892216742,2457584.5,17.848962783813477,0.8696471452713013,0.7771078944206238,17.648761749267578,2457586.377,23.185,0.583,0.398,17.654
2016_1322,2016,0.0012530465610325336,2457589.5,18.45659065246582,0.03930101916193962,0.46722936630249023,17.637250900268555,2457588.91,14.048,0.035,0.771,17.644
2016_1343,2016,0.0005054576904512942,2457589.75,6.901316165924072,0.07423566281795502,0.9550344347953796,16.91802978515625,2457589.979,8.736,0.044,0.656,16.94
2016_1348,2016,0.0013818508014082909,2457584.75,2.417914390563965,0.5320189595222473,0.5424292683601379,17.954315185546875,2457586.903,5.903,0.0,0.356,17.988
2016_1367,2016,0.004689420573413372,2457589.5,24.507978439331055,0.05770483240485191,0.171361044049263,18.848283767700195,2457589.14,29.008,0.042,0.14,18.852
2016_1387,2016,0.004582760855555534,2457600.5,43.445438385009766,0.8783593773841858,0.8469905257225037,18.744218826293945,2457597.111,90.807,0.21,0.083,18.684
2016_1509,2016,0.0009859873680397868,2457618.5,29.64352798461914,0.8771972060203552,0.7612936496734619,17.98263168334961,2457619.17,82.591,0.19,0.087,17.987
2016_1529,2016,0.009210031479597092,2457612.5,75.65238952636719,0.043589506298303604,0.1429768055677414,19.50730323791504,2457614.375,42.048,0.083,0.311,19.47
2016_1561,2016,0.012410768307745457,2457611.75,15.89608383178711,0.9998791813850403,0.8435631394386292,19.30558204650879,2457612.374,52.158,0.36,0.22,19.396
2016_1615,2016,0.003100825473666191,2457623.75,14.117311477661133,0.2883357107639313,0.4141812324523926,18.308002471923828,2457622.804,15.069,0.211,0.292,18.303
2016_1623,2016,0.0007248505135066807,2457637.5,14.966774940490723,0.1435503363609314,0.8871737122535706,18.16532325744629,2457637.734,18.604,0.116,0.71,18.174
2016_1636,2016,0.0004970095469616354,2457621.5,4.984320640563965,0.5667368769645691,0.6057568788528442,16.60807228088379,2457620.908,9.801,0.165,0.14,16.611
2016_1640,2016,0.011928712017834187,2457630.5,30.61957359313965,0.18076877295970917,0.9884358644485474,19.62649154663086,2457629.867,39.341,0.127,0.664,19.64
2016_1651,2016,0.0008561434806324542,2457653.5,25.905384063720703,0.363981693983078,0.7292848825454712,17.95484733581543,2457653.696,30.632,0.286,0.542,17.967
2016_1692,2016,0.004967782646417618,2457643.75,79.07464599609375,0.04793083295226097,0.08916831761598587,19.08795166015625,2457645.942,35.424,0.166,0.33,19.061
2016_1863,2016,0.013027063570916653,2457644.5,33.339088439941406,0.11054972559213638,0.5843983888626099,19.350141525268555,2457643.021,41.85,0.053,0.317,19.332
2016_1901,2016,0.0018648748518899083,2457675.5,39.716739654541016,0.03933701664209366,0.11547791957855225,18.154232025146484,2457678.052,15.349,0.072,0.585,18.1
2017_0005,2017,0.0019395800773054361,2457826.75,60.881343841552734,0.017365267500281334,0.9852514266967773,16.410919189453125,2457827.148,60.839,0.017,0.968,16.401
2017_0056,2017,0.00195658253505826,2457812.0,33.94377136230469,0.11486440896987915,0.7915775179862976,18.2888240814209,2457811.665,33.407,0.12,0.815,18.279
2017_0064,2017,0.0016174545744434,2457797.75,12.135942459106445,0.36586201190948486,0.8979455232620239,18.155439376831055,2457798.345,35.76,0.121,0.222,18.153
2017_0148,2017,0.003958056215196848,2457825.75,41.14726257324219,0.5895265340805054,0.8477218747138977,18.699344635009766,2457826.603,46.984,0.505,0.638,18.679
2017_0199,2017,0.00019522102957125753,2457819.75,4.644767761230469,0.5180279016494751,0.6958761811256409,14.920791625976562,2457819.79,11.626,0.128,0.121,14.922
2017_0215,2017,0.0004215490771457553,2457828.75,14.812610626220703,1.1910895109176636,0.7221813201904297,17.179317474365234,2457830.678,28.647,0.459,0.135,17.187
2017_0238,2017,0.008284911513328552,2457815.0,26.04964828491211,0.11823715269565582,0.19249612092971802,18.844133377075195,2457814.407,15.108,0.176,0.297,18.8
2017_0263,2017,0.0023447417188435793,2457822.75,6.654828071594238,0.823219895362854,0.7449703812599182,18.444129943847656,2457824.865,11.099,0.464,0.369,18.463
2017_0290,2017,0.0005048245075158775,2457838.75,10.756338119506836,0.7817250490188599,0.7402740716934204,17.35965919494629,2457838.212,38.376,0.123,0.058,17.365
2017_0363,2017,0.007495253812521696,2457838.0,38.91783142089844,0.24042482674121857,0.3370075225830078,19.395462036132812,2457837.018,34.004,0.244,0.343,19.364
2017_0375,2017,0.007217124570161104,2457841.75,24.581783294677734,0.056027695536613464,0.5620329976081848,19.17706298828125,2457841.397,29.414,0.038,0.365,19.145
2017_0407,2017,0.00040991874993778765,2457862.75,32.816612243652344,1.339689016342163,0.7408688068389893,16.997236251831055,2457856.397,30.673,0.613,0.144,16.971
2017_0434,2017,0.02117840386927128,2457845.75,44.277854919433594,0.08546014875173569,0.3363288938999176,19.231613159179688,2457846.378,30.591,0.168,0.698,19.222
2017_0465,2017,0.0024798442609608173,2457850.75,22.402254104614258,0.8001230359077454,0.7748751044273376,18.482423782348633,2457852.779,54.973,0.26,0.148,18.491
2017_0469,2017,0.008995287120342255,2457849.5,17.372072219848633,0.29859787225723267,0.4939870834350586,19.26006507873535,2457849.907,21.201,0.188,0.22,19.112
2017_0499,2017,0.006582354195415974,2457856.75,16.29853057861328,0.30552271008491516,0.9317724704742432,19.0106201171875,2457856.409,22.388,0.192,0.536,19.034
2017_0554,2017,9.646776743466035e-05,2457881.75,17.736757278442383,0.3312089443206787,0.5754103064537048,15.59483528137207,2457883.907,17.241,0.396,0.841,15.597
2017_0575,2017,0.011498398147523403,2457854.0,245.38949584960938,0.03727531433105469,0.07038985937833786,19.746822357177734,2457853.732,73.19,0.138,0.265,19.712
2017_0629,2017,0.0030030272901058197,2457876.5,27.295652389526367,0.8087257742881775,0.7892934679985046,18.687959671020508,2457886.375,86.93,0.207,0.154,18.734
2017_0687,2017,4.2236384615534917e-05,2457948.5,42.61751174926758,0.8422869443893433,0.7964480519294739,14.121114730834961,2457946.744,44.168,0.77,0.679,14.122
2017_0753,2017,0.00793605949729681,2457936.75,0.2108713835477829,1.6984483003616333,0.5245351195335388,18.383014678955078,2457896.579,95.244,0.148,0.048,18.494
2017_0772,2017,0.000982929952442646,2457916.75,40.50023651123047,0.7451176643371582,0.827699601650238,17.5865535736084,2457908.386,47.707,0.395,0.285,17.588
2017_0840,2017,0.0029193609952926636,2457901.0,39.652183532714844,0.015354073606431484,0.042326368391513824,17.827857971191406,2457900.759,25.731,0.023,0.07,17.793
2017_0872,2017,0.00011216259008506313,2457932.75,25.077381134033203,1.0265146493911743,0.750466525554657,14.949819564819336,2457930.069,28.427,0.835,0.51,14.951
2017_0876,2017,0.000717401213478297,2457948.5,31.506786346435547,0.2806374132633209,0.9271050691604614,17.946470260620117,2457948.696,34.046,0.257,0.842,17.956
2017_0926,2017,0.00019714525842573494,2457934.5,15.780902862548828,0.2985791265964508,0.9508549571037292,16.966567993164062,2457934.572,16.791,0.278,0.874,16.972
2017_0931,2017,0.004847655072808266,2457911.75,33.32056427001953,0.05085320025682449,0.23842383921146393,18.278099060058594,2457911.48,16.45,0.12,0.554,18.245
2017_0938,2017,0.006031714845448732,2457908.75,9.380708694458008,0.16165074706077576,0.9764822125434875,19.354026794433594,2457908.188,9.641,0.115,0.669,19.316
2017_0944,2017,0.001212892821058631,2457901.5,4.512878894805908,0.5012192130088806,0.6890797019004822,18.471166610717773,2457902.998,11.492,0.0,0.115,18.471
2017_0963,2017,0.0016114572063088417,2457925.5,24.03954315185547,1.0362622737884521,0.8203462362289429,18.164758682250977,2457935.054,64.614,0.46,0.228,18.194
2017_1037,2017,0.014697454869747162,2457909.75,13.421319007873535,0.10830581188201904,0.3627009987831116,19.862964630126953,2457909.545,13.977,0.097,0.312,19.804
2017_1096,2017,0.007621862459927797,2457916.5,5.440114498138428,0.12361394613981247,0.26551854610443115,18.51466178894043,2457916.22,11.863,0.057,0.149,18.565
2017_1098,2017,0.005237712059170008,2457933.5,35.083499908447266,0.36520063877105713,0.858626663684845,19.288902282714844,2457935.209,51.303,0.253,0.527,19.303
2017_1107,2017,9.643001249060035e-05,2457992.5,47.33125305175781,0.8334366083145142,0.7859727740287781,16.154170989990234,2457992.872,63.072,0.528,0.364,16.156
2017_1118,2017,0.00037981418427079916,2457934.5,13.10832691192627,0.5791299343109131,0.8529267311096191,17.78009033203125,2457934.167,14.407,0.476,0.627,17.778
2017_1120,2017,7.656047819182277e-05,2457926.0,18.63701629638672,1.5894235372543335,0.6839214563369751,16.30135726928711,2457928.396,50.961,0.416,0.051,16.302
2017_1137,2017,0.002886534668505192,2457917.75,16.35806655883789,0.04300848767161369,0.08610992878675461,18.942768096923828,2457919.105,7.857,0.0,0.392,18.93
2017_1139,2017,0.0026193163357675076,2457923.5,24.931697845458984,0.3155190944671631,0.412908673286438,19.051254272460938,2457923.119,21.274,0.339,0.437,19.022
2017_1214,2017,0.0012933099642395973,2457966.5,123.02680206298828,0.06551679223775864,0.13296309113502502,18.234325408935547,2457965.849,84.164,0.095,0.192,18.212
2017_1230,2017,0.0053574698977172375,2457937.5,16.868404388427734,0.04484740272164345,0.10623349249362946,19.10932731628418,2457937.807,24.284,0.031,0.075,19.109
2017_1287,2017,0.004484220407903194,2457947.5,15.276893615722656,0.2812630236148834,0.5894774794578552,19.024629592895508,2457947.196,22.726,0.144,0.256,19.007
2017_1324,2017,0.011349695734679699,2457948.5,13.872591018676758,0.11647959053516388,0.7292613387107849,19.68033790588379,2457947.677,15.203,0.0,0.339,19.647
2017_1369,2017,0.008268224075436592,2457959.0,40.883174896240234,0.04053325951099396,0.19895392656326294,19.30010986328125,2457958.269,65.603,0.021,0.118,19.334
2017_1379,2017,0.0010067388648167253,2457961.75,10.576865196228027,0.15986734628677368,0.6298306584358215,18.17180633544922,2457961.453,12.268,0.115,0.448,18.171
2017_1386,2017,0.00084942631656304,2457979.75,50.13105392456055,0.3404107689857483,0.4301204979419708,18.265270233154297,2457978.295,51.503,0.301,0.366,18.265
2017_1392,2017,0.008267429657280445,2457985.5,57.49262619018555,0.06061013042926788,0.3115580976009369,18.746761322021484,2457984.925,101.654,0.025,0.152,18.789
