  3477  542.97  342.52 19.807  0.830 18.978   6   1 0.041  217   3 0.062
  3481  487.50  344.68 19.654  0.850 18.805   7   0 0.053  219   1 0.049
  3482  772.46  343.83 20.358  0.822 19.536   7   0 0.039  217   3 0.093
  3483  788.30  343.27 20.477  0.990 19.488   7   0 0.069  217   2 0.092
  3484  496.97  344.72 20.342  0.955 19.386   8   0 0.123  219   1 0.090
  3487  589.84  346.07 20.428  1.118 19.310   7   0 0.045  219   0 0.083
  3488  777.69  346.29 20.024  0.978 19.046   8   0 0.080  221   0 0.073
  3491  882.16  346.24 20.013  0.868 19.145   8   0 0.060  218   1 0.072
  3494  894.80  348.56 19.932  1.116 18.816   8   0 0.073  218   0 0.066
  3497  533.97  349.99 20.702  1.821 18.880   7   0 0.091  218   2 0.057
  3500  871.85  351.45 19.847  0.915 18.932   7   0 0.040  219   1 0.059
  3506  642.37  352.25 20.641  1.011 19.630   6   1 0.070  218   1 0.095
  3514  704.36  356.15 20.853  1.050 19.802   5   2 0.021  216   3 0.112
  3517  600.51  358.61 19.771  0.949 18.822   7   0 0.032  218   2 0.053
  3521  686.70  359.27 99.999  9.999 19.701   0   0 9.999  219   1 0.107
  3522  780.77  361.35 19.789  0.866 18.924   8   0 0.039  218   2 0.059
  3526  753.49  362.05 20.525  0.950 19.575   7   0 0.061  218   1 0.093
  3527  809.39  362.72 20.295  1.112 19.183   7   0 0.053  216   1 0.067
  3528  814.51  363.96 19.870  0.731 19.140   5   2 0.008  217   2 0.060
  3531  827.46  363.83 20.068  1.005 19.062   7   0 0.025  218   1 0.059
  3534  449.03  365.21 20.402  1.052 19.350   8   0 0.087  216   2 0.087
  3541  834.50  366.56 20.171  0.982 19.189   7   0 0.066  219   0 0.071
  3545  840.15  367.05 20.451  0.806 19.645   7   0 0.049  218   2 0.103
  3546  879.60  368.74 20.110  0.858 19.252   8   0 0.024  218   1 0.089
  3548  551.27  368.46 20.148  0.925 19.223   7   0 0.057  218   1 0.094
  3549  659.27  368.96 20.179  0.810 19.369   7   0 0.041  217   3 0.088
  3550  665.55  369.02 19.993  0.991 19.002   8   0 0.081  218   2 0.058
  3555  570.53  370.77 19.695  0.965 18.730   8   0 0.065  216   2 0.055
  3557  815.20  372.36 19.909  0.767 19.142   7   0 0.036  218   2 0.065
  3558  882.93  371.01 99.999  9.999 19.661   0   0 9.999  217   0 0.152
  3563  699.41  373.30 19.797  0.858 18.939   7   0 0.036  218   2 0.056
  3566  850.53  374.41 20.059  0.855 19.204   7   0 0.032  217   1 0.069
  3568  812.77  376.08 19.988  0.839 19.149   7   0 0.046  219   0 0.063
  3572  583.80  378.40 20.254  0.369 19.885   6   1 0.026  219   0 0.140
  3573  695.55  376.67 20.001  0.946 19.055   7   0 0.047  217   2 0.060
  3575  663.60  377.64 20.546  1.178 19.368   7   1 0.054  218   0 0.082
  3576  820.51  377.98 20.100  1.204 18.896   8   0 0.056  217   2 0.053
  3580  506.19  379.12 20.381  1.077 19.304   7   0 0.075  218   1 0.130
  3581  787.86  379.79 20.102  0.576 19.525   7   0 0.053  217   0 0.089
  3584  518.60  379.37 20.371  0.818 19.553   8   0 0.138  219   0 0.125
  3585  719.66  379.88 20.195  0.926 19.270   6   1 0.014  218   2 0.070
  3587  540.25  381.60 19.636  0.713 18.923   8   0 0.277  219   2 0.177
  3588  627.00  380.93 20.209  0.765 19.444   7   0 0.034  214   2 0.087
  3589  798.40  381.33 20.562  1.728 18.834   8   0 0.110  216   3 0.056
  3590  803.18  380.00 20.509  1.001 19.509   8   0 0.078  219   1 0.099
  3592  562.88  382.15 20.187  1.027 19.159   7   0 0.055  215   3 0.070
  3593  724.84  382.15 19.944  0.973 18.970   6   1 0.012  219   1 0.062
  3594  514.08  382.68 19.768  0.837 18.931   7   0 0.066  218   1 0.076
  3595  574.29  382.71 20.467  1.056 19.411   7   0 0.050  218   1 0.098
  3600  821.38  383.46 20.177  0.881 19.296   7   0 0.058  219   2 0.084
  3603  678.54  385.24 20.049  0.949 19.099   7   0 0.063  218   2 0.101
  3604  853.00  385.77 20.158  0.989 19.169   7   0 0.025  220   0 0.068
  3607  494.44  388.30 20.507  1.078 19.429   8   0 0.105  216   1 0.181
  3609  559.61  388.35 20.405  0.983 19.422   7   0 0.084  213   2 0.085
  3617  621.28  390.73 19.904  0.919 18.985   7   0 0.044  219   0 0.069
  3618  714.59  391.54 20.288  0.896 19.392   7   0 0.066  218   1 0.087
  3619  721.28  391.90 22.012  2.794 19.218   6   1 0.072  217   3 0.072
  3622  736.71  393.18 19.890  0.875 19.015   7   0 0.044  219   1 0.058
  3623  762.04  391.75 20.660  1.133 19.527   7   1 0.048  215   3 0.085
  3624  778.30  395.34 19.928  1.047 18.881   7   0 0.049  219   2 0.064
  3625  864.57  393.43 19.916  0.561 19.356   7   0 0.047  219   1 0.083
  3626  897.15  391.79 20.691  1.062 19.629   7   0 0.096  220   0 0.170
  3628  830.14  394.36 19.751  0.945 18.806   7   0 0.054  217   3 0.048
  3631  597.97  394.63 20.783  0.993 19.790   7   0 0.098  217   1 0.189
  3637  741.24  397.28 20.173  0.949 19.224   7   0 0.049  218   2 0.073
  3639  459.80  398.33 20.206  1.040 19.166   7   0 0.065  218   1 0.078
  3640  808.22  397.40 99.999  9.999 19.652   0   0 9.999  216   2 0.096
  3644  590.30  399.78 20.705  0.989 19.716   8   0 0.147  213   0 0.329
  3646  646.08  399.43 20.605  1.034 19.572   7   0 0.057  217   0 0.083
  3649  662.98  404.61 19.861  0.929 18.932   7   0 0.050  217   2 0.059
  3651  566.01  403.82 19.727  0.560 19.167   7   0 0.031  220   0 0.089
  3652  792.90  403.43 20.388  1.024 19.364   7   0 0.078  218   2 0.078
  3656  530.56  404.48 20.445  0.933 19.512   8   0 0.113  215   2 0.094
  3657  582.72  404.06 21.219  9.999 99.999   8   0 0.130    0   0 9.999
  3658  729.55  404.82 20.199  0.911 19.288   7   0 0.042  217   1 0.070
  3660  667.57  405.50 20.544  1.037 19.507   7   0 0.045  216   3 0.096
  3661  766.90  406.25 20.707  1.321 19.386   7   0 0.093  219   2 0.081
  3665  585.88  408.30 99.999  9.999 99.999   0   0 9.999    0   0 9.999
  3666  771.63  408.23 19.909  0.964 18.945   7   1 0.040  218   3 0.071
  3667  813.01  407.91 20.233  0.955 19.278   7   0 0.044  217   2 0.070
  3668  821.45  407.53 20.324  0.759 19.566   8   0 0.087  214   0 0.114
  3670  514.09  410.02 20.277  0.937 19.340   7   0 0.062  217   1 0.087
  3671  598.66  409.27 99.999  9.999 99.999   0   0 9.999    0   0 9.999
  3673  633.58  409.99 20.405  0.903 19.502   7   0 0.053  216   2 0.091
  3677  526.70  410.86 20.277  0.886 19.391   8   0 0.059  219   1 0.086
  3678  729.74  411.78 20.213  0.996 19.216   8   0 0.088  218   1 0.077
  3685  517.08  414.39 20.349  0.938 19.411   8   0 0.098  218   1 0.103
  3689  709.25  416.78 20.590  1.228 19.362   8   0 0.115  218   0 0.085
  3690  839.39  416.44 20.027  0.821 19.206   7   0 0.045  217   3 0.083
  3696  871.73  418.37 20.966  1.455 19.511   8   0 0.192  217   1 0.096
  3703  485.67  422.04 19.971  0.959 19.012   7   0 0.041  217   2 0.052
  3704  590.23  420.61 99.999  9.999 99.999   0   0 9.999    0   0 9.999
  3707  567.82  422.75 20.194  0.936 19.258   7   0 0.065  215   2 0.098
  3708  855.56  423.28 20.299  1.143 19.156   8   0 0.231  221   1 0.138
  3711  723.62  423.31 20.808  1.179 19.629   7   0 0.082  217   2 0.101
  3712  786.27  423.92 19.737  0.960 18.777   7   0 0.025  219   2 0.048
  3716  689.39  425.38 20.358  0.932 19.426   6   1 0.034  218   1 0.091
  3717  834.27  426.25 19.919  0.786 19.133   7   0 0.062  219   1 0.079
  3721  458.29  427.35 19.774  0.700 19.074   5   2 0.008  216   1 0.063
  3723  639.05  428.00 20.823  1.011 19.812   7   1 0.117  216   1 0.131
  3724  756.66  429.64 20.679  0.947 19.732   6   1 0.043  218   3 0.123
  3728  624.71  429.96 20.683  1.382 19.301   7   0 0.067  218   1 0.080
  3731  827.88  429.86 20.531  1.060 19.472   7   0 0.072  216   2 0.108
  3735  667.22  432.55 19.785  0.882 18.903   8   0 0.043  219   2 0.064
  3737  698.68  433.48 20.141  0.930 19.211   6   1 0.022  218   2 0.080
  3741  835.02  433.93 20.193  0.883 19.310   7   1 0.043  219   2 0.091
  3745  457.43  434.51 20.779  1.087 19.692   7   0 0.081  219   1 0.114
  3746  521.69  434.73 19.892  0.783 19.109   7   0 0.036  220   1 0.073
  3747  767.23  435.12 19.774  0.959 18.814   7   0 0.037  218   2 0.052
  3748  812.29  435.04 19.796  0.908 18.888   7   0 0.038  217   2 0.057
  3751  487.88  436.09 20.218  0.930 19.289   5   2 0.022  217   1 0.070
  3752  497.96  438.02 19.660  0.850 18.810   8   0 0.037  217   2 0.051
  3753  619.28  435.58 20.245  0.873 19.372   7   0 0.041  220   0 0.093
  3754  687.00  435.87 20.965  1.435 19.530   7   0 0.124  218   2 0.100
  3757  624.10  436.43 19.917  0.924 18.992   6   1 0.021  219   0 0.063
  3760  592.04  438.78 20.410  1.318 19.092   7   1 0.041  219   0 0.081
  3764  481.70  441.35 19.768  0.968 18.800   7   0 0.019  219   1 0.052
  3766  549.23  441.83 20.306  0.942 19.365   7   0 0.044  217   2 0.090
  3767  789.73  442.54 99.999  9.999 18.864   0   0 9.999  219   2 0.060
  3768  800.80  441.93 20.597  1.279 19.318   7   0 0.058  220   0 0.087
  3772  793.43  443.12 20.323  1.053 19.270   5   2 0.017  218   1 0.084
  3775  736.05  444.41 20.445  0.946 19.498   6   1 0.015  217   3 0.090
  3776  651.41  445.70 20.602  1.162 19.441   7   0 0.072  218   2 0.097
  3777  761.01  446.60 19.836  1.025 18.811   5   2 0.013  217   1 0.049
  3782  634.81  447.22 19.989  0.959 19.030   7   0 0.059  218   1 0.070
  3783  706.35  447.17 20.459  1.009 19.450   7   0 0.170  216   2 0.138
  3786  576.83  447.24 20.613  0.736 19.877   7   0 0.069  214   0 0.140
  3787  612.46  448.35 20.503  1.078 19.424   7   1 0.046  217   1 0.087
  3788  835.21  449.23 19.744  0.933 18.811   7   0 0.035  219   1 0.067
  3791  544.71  448.95 21.054  1.173 19.881   7   0 0.069  215   1 0.139
  3792  585.95  450.21 19.989  0.947 19.042   8   0 0.051  218   2 0.073
  3795  528.72  451.63 20.476  1.003 19.473   7   0 0.045  218   2 0.099
  3796  658.82  451.72 19.992  0.910 19.081   8   0 0.063  218   1 0.075
  3803  654.13  455.76 19.680  0.899 18.781   7   1 0.019  218   3 0.062
  3804  790.24  455.67 20.133  1.003 19.129   7   1 0.046  218   2 0.085
  3809  477.34  455.97 19.666  0.744 18.922   7   0 0.052  216   3 0.055
  3810  504.09  455.09 20.215  1.041 19.174   5   2 0.013  218   1 0.063
  3815  883.52  457.65 20.237  0.844 19.392   7   0 0.058  220   0 0.082
  3817  639.71  458.98 20.309  0.915 19.393   6   1 0.037  219   1 0.094
  3818  663.63  457.71 20.770  1.168 19.602   7   0 0.059  216   2 0.110
  3825  719.50  462.26 19.846  0.390 19.456   7   0 0.047  218   1 0.106
  3830  504.98  462.85 20.758  1.271 19.487   7   0 0.069  219   0 0.098
  3832  582.84  464.93 19.946  1.062 18.884   7   0 0.054  219   1 0.050
  3833  890.49  464.57 20.098  0.861 19.237   7   0 0.049  218   1 0.073
  3839  759.49  466.03 20.435  1.005 19.430   7   0 0.056  220   0 0.085
  3843  656.41  468.00 19.843  0.896 18.946   7   0 0.050  218   2 0.055
  3844  597.17  468.78 20.297  0.983 19.314   7   0 0.035  218   1 0.079
  3845  893.34  468.20 20.625  1.206 19.418   6   1 0.025  219   0 0.097
  3848  730.12  470.16 20.202  1.298 18.904   7   0 0.043  218   1 0.067
  3849  767.51  469.13 20.759  1.425 19.334   7   1 0.086  216   0 0.082
  3852  449.27  470.77 20.629  1.187 19.442   7   0 0.167  217   2 0.083
  3853  517.36  470.58 99.999  9.999 19.107   0   0 9.999  220   0 0.068
  3854  524.69  471.37 99.999  9.999 19.455   0   0 9.999  219   0 0.094
  3855  699.91  471.03 20.325  0.966 19.359   7   1 0.054  218   1 0.094
  3858  547.49  473.80 20.715  0.926 19.789   8   0 0.112  217   1 0.115
  3859  694.07  471.53 20.528  1.116 19.412   8   0 0.118  219   0 0.151
  3860  747.04  471.32 20.596  1.076 19.520   7   0 0.060  216   2 0.089
  3864  895.35  474.01 20.021  0.839 19.182   7   0 0.038  217   1 0.103
  3865  478.18  474.32 20.431  1.121 19.311   7   0 0.063  215   2 0.076
  3866  846.78  476.85 20.766  1.234 19.532   7   0 0.097  215   1 0.102
  3870  522.22  478.74 20.528  1.031 19.497   7   0 0.065  217   1 0.091
  3871  757.21  478.12 20.365  1.028 19.337   7   0 0.054  218   1 0.080
  3878  656.71  481.68 20.009  1.018 18.991   7   0 0.061  218   1 0.056
  3879  836.55  481.24 19.723  0.985 18.738   8   0 0.046  219   1 0.072
  3883  439.63  483.34 19.979  1.076 18.902   7   0 0.037  215   4 0.056
  3884  635.47  482.98 20.130  1.098 19.031   7   0 0.080  219   0 0.057
  3885  782.67  483.52 20.595  1.072 19.523   6   1 0.030  217   2 0.094
  3889  538.48  485.77 20.437  1.067 19.370   7   0 0.026  218   0 0.074
  3890  736.98  485.06 21.570  2.117 19.453   8   0 0.164  217   1 0.086
  3894  887.43  486.06 20.693  1.184 19.509   7   0 0.083  219   0 0.089
  3896  710.37  488.06 20.166  0.879 19.287   7   0 0.066  217   1 0.073
  3897  721.21  488.15 20.120  0.906 19.214   8   0 0.065  218   2 0.071
  3898  795.72  487.47 99.999  9.999 19.188   0   0 9.999  221   1 0.139
  3900  864.41  487.86 20.505  0.933 19.572   7   1 0.058  217   0 0.102
  3903  843.77  489.83 20.025  0.914 19.110   7   0 0.031  220   0 0.070
  3911  454.51  491.29 20.393  0.877 19.516   6   1 0.045  219   0 0.113
  3917  453.15  495.32 20.306  1.110 19.196   7   0 0.038  217   3 0.079
  3918  470.48  496.53 20.537  1.575 18.962   7   0 0.068  217   2 0.062
  3922  494.36  497.29 20.026  1.155 18.871   7   0 0.045  218   1 0.046
  3923  629.52  496.78 20.100  0.863 19.237   5   2 0.014  218   1 0.074
  3924  791.01  496.16 19.910  0.529 19.381   8   0 0.046  217   0 0.171
  3927  461.13  499.23 20.043  0.672 19.372   7   0 0.054  216   4 0.078
  3928  576.51  499.76 20.872  1.957 18.915   7   0 0.131  218   2 0.055
  3929  601.53  498.91 19.777  0.918 18.859   7   0 0.045  217   3 0.056
  3930  751.31  498.90 20.064  0.890 19.174   6   1 0.030  218   1 0.058
  3931  865.31  498.66 20.249  0.942 19.307   7   0 0.037  217   2 0.082
  3934  764.97  499.34 20.277  1.063 19.214   7   0 0.048  217   1 0.067
  3935  884.10  500.74 20.203  0.804 19.399   7   0 0.029  218   1 0.081
  3938  800.67  500.24 20.487  0.827 19.660   8   0 0.079  215   3 0.133
  3941  469.57  502.96 20.545  1.186 19.359   8   0 0.128  216   2 0.083
  3942  810.31  501.66 20.566  0.987 19.579   8   0 0.118  218   0 0.094
  3944  599.32  504.42 20.364  1.008 19.356   7   0 0.045  215   1 0.080
  3945  829.35  505.45 20.036  1.030 19.006   8   0 0.056  218   2 0.061
  3947  628.99  505.99 19.922  0.817 19.105   7   0 0.042  216   2 0.064
  3949  669.24  506.81 21.175  1.715 19.459   7   0 0.119  216   1 0.090
  3952  494.98  507.52 19.952  0.818 19.134   7   0 0.041  218   1 0.065
  3955  540.39  508.33 20.631  1.162 19.470   6   1 0.028  218   0 0.087
  3956  643.28  509.10 19.256  0.713 18.542   7   1 0.020  220   2 0.088
  3962  485.02  510.47 20.014  0.816 19.198   7   0 0.038  216   2 0.070
  3965  778.20  511.68 20.439  0.961 19.478   7   0 0.061  217   2 0.081
  3966  810.38  511.85 21.049  1.244 19.805   7   0 0.130  218   1 0.118
  3968  442.83  513.29 20.301  0.960 19.341   6   1 0.021  219   0 0.090
  3969  471.25  516.85 20.127  1.025 19.102   7   0 0.059  218   2 0.069
  3970  704.83  511.95 20.709  1.021 19.688   7   0 0.103  215   2 0.097
  3971  470.94  512.28 20.737  1.482 19.255   8   0 0.107  219   1 0.089
  3972  478.00  513.52 20.378  0.941 19.437   8   0 0.089  216   2 0.084
  3973  544.58  513.87 20.268  1.061 19.207   7   0 0.050  217   1 0.072
  3974  716.74  512.86 20.596  0.878 19.718   7   0 0.090  215   1 0.108
  3975  742.06  513.71 20.379  0.973 19.406   6   1 0.018  217   0 0.085
  3983  826.36  515.85 20.052  0.893 19.159   6   1 0.024  219   0 0.078
  3984  850.69  515.55 20.317  1.037 19.280   7   0 0.045  216   0 0.077
  3989  624.68  516.18 20.656  1.239 19.417   7   0 0.084  217   2 0.088
  3999  599.51  519.25 20.329  1.229 19.100   7   1 0.030  218   1 0.068
  4004  564.41  521.14 20.195  0.831 19.364   7   0 0.048  216   2 0.079
  4006  761.40  523.37 20.008  0.911 19.097   7   0 0.067  216   1 0.072
  4008  613.87  523.81 20.268  0.977 19.291   7   0 0.071  218   1 0.069
  4013  464.32  524.51 20.269  1.169 19.100   7   0 0.025  218   1 0.069
  4015  813.74  526.49 19.694  0.787 18.907   6   1 0.006  219   0 0.062
  4016  884.55  525.80 20.193  0.971 19.222   7   0 0.035  218   2 0.074
  4019  470.14  526.27 20.706  1.404 19.302   7   0 0.043  217   2 0.085
  4020  754.72  526.25 21.217  1.559 19.658   7   0 0.129  219   1 0.104
  4022  544.12  528.28 20.483  1.189 19.294   8   0 0.062  221   0 0.103
  4027  553.42  529.13 99.999  9.999 19.375   0   0 9.999  219   1 0.083
  4036  824.25  531.90 20.524  1.255 19.268   7   0 0.038  218   1 0.076
  4039  623.93  533.92 20.594  1.012 19.582   7   0 0.057  217   1 0.094
  4042  576.19  537.28 19.601  0.761 18.840   8   0 0.045  218   1 0.052
  4048  506.38  538.47 19.720  0.905 18.815   7   0 0.029  217   1 0.053
  4049  746.78  537.56 21.137  1.517 19.620   8   0 0.275  214   1 0.119
  4052  829.45  538.53 20.503  1.126 19.377   7   1 0.059  218   2 0.093
  4056  446.95  542.26 19.717  0.918 18.799   7   0 0.013  219   2 0.050
  4057  533.22  541.31 21.108  1.742 19.366   8   0 0.122  215   4 0.076
  4065  480.08  545.61 20.108  0.855 19.253   5   2 0.008  217   2 0.067
  4066  859.52  548.19 20.234  0.866 19.368   7   0 0.032  217   2 0.104
  4068  489.72  547.50 19.727  0.931 18.796   7   0 0.045  219   1 0.055
  4069  499.80  547.78 19.684  0.676 19.008   7   0 0.030  218   1 0.066
  4070  810.38  545.96 21.674  1.902 19.772   6   1 0.103  216   2 0.109
  4072  440.41  547.93 20.314  0.911 19.403   7   0 0.047  216   2 0.092
  4073  507.74  547.56 19.923  0.937 18.986   8   0 0.049  219   1 0.052
  4074  662.81  548.11 99.999  9.999 18.911   0   0 9.999  220   1 0.060
  4075  851.11  547.98 19.919  0.984 18.935   8   0 0.055  219   1 0.064
  4077  678.53  549.04 20.148  1.070 19.078   8   0 0.101  219   0 0.104
  4078  798.81  549.77 20.020  0.951 19.069   5   2 0.013  219   0 0.068
  4079  804.99  549.05 19.893  1.038 18.855   7   0 0.054  217   3 0.047
  4080  889.34  547.72 20.503  0.876 19.628   7   0 0.049  219   0 0.101
  4091  744.84  553.33 20.663  0.941 19.722   7   0 0.139  214   2 0.136
  4092  799.32  553.98 20.267  0.776 19.491   8   0 0.089  219   0 0.087
  4093  824.83  554.41 19.821  0.873 18.948   6   1 0.013  217   1 0.055
  4095  653.60  555.40 20.003  0.986 19.017   7   0 0.036  220   0 0.057
  4096  684.03  555.51 20.077  1.049 19.028   7   0 0.030  220   1 0.064
  4100  524.98  557.01 20.307  0.884 19.423   7   0 0.037  220   0 0.087
  4101  667.14  557.17 20.013  0.921 19.092   7   0 0.041  218   2 0.067
  4102  692.76  556.04 20.627  0.815 19.812   7   0 0.061  212   3 0.107
  4104  775.39  558.38 19.838  0.910 18.928   7   0 0.022  218   2 0.060
  4108  606.58  559.84 20.408  0.954 19.455   7   0 0.062  218   2 0.089
  4109  889.16  560.19 19.986  0.929 19.056   7   0 0.021  217   2 0.057
  4110  652.07  560.15 20.946  1.100 19.846   7   0 0.051  219   0 0.140
  4113  590.73  563.14 19.318  0.908 18.410   8   0 0.035  219   1 0.035
  4117  452.80  563.64 19.996  0.827 19.169   7   0 0.018  217   2 0.065
  4121  489.86  565.67 20.424  0.968 19.456   7   0 0.049  219   1 0.082
  4123  854.04  566.50 20.439  0.995 19.444   7   0 0.073  218   1 0.104
  4125  551.32  568.16 20.120  0.860 19.260   6   1 0.013  219   1 0.075
  4129  481.75  569.07 19.960  0.712 19.248   7   0 0.034  218   2 0.073
  4130  511.10  569.51 17.899 -0.828 18.727   8   0 0.013  218   0 0.063
  4131  586.84  567.93 19.110 -0.943 20.052   7   1 0.017  219   1 0.151
  4136  708.56  571.19 20.337  1.042 19.295   7   0 0.045  218   1 0.084
  4137  881.97  571.35 19.839  0.834 19.005   7   0 0.033  217   3 0.059
  4138  891.52  570.80 20.012  0.958 19.054   8   0 0.170  219   0 0.194
  4143  776.11  571.00 21.102  1.607 19.495   7   0 0.052  217   0 0.092
  4146  648.70  573.09 20.295  1.078 19.216   7   0 0.048  217   2 0.076
  4147  667.21  571.62 20.696  1.049 19.647   7   1 0.053  214   3 0.102
  4148  808.01  572.74 20.022  0.902 19.119   7   1 0.030  218   2 0.066
  4153  457.48  573.88 19.680  0.776 18.903   7   0 0.042  216   3 0.061
  4154  493.37  575.59 20.167  0.915 19.252   7   0 0.044  216   2 0.079
  4155  496.45  573.21 99.999  9.999 19.358   0   0 9.999  215   2 0.077
  4157  476.64  575.01 20.093  0.895 19.198   7   0 0.029  218   0 0.077
  4158  661.57  573.83 20.742  1.127 19.615   7   0 0.049  216   1 0.102
  4161  568.66  574.80 20.505  1.018 19.486   6   1 0.023  217   0 0.092
  4162  709.28  576.51 19.456  0.585 18.871   8   0 0.050  220   1 0.091
  4165  773.75  576.86 20.421  1.052 19.369   7   0 0.064  217   0 0.079
  4168  525.46  576.56 21.958  2.335 19.623   7   1 0.211  218   0 0.102
  4169  675.04  576.79 20.426  0.908 19.518   7   0 0.108  219   1 0.115
  4174  603.43  579.38 20.331  0.896 19.435   7   0 0.064  220   1 0.091
  4175  642.94  581.14 20.038  0.962 19.076   6   2 0.014  218   0 0.062
  4176  459.40  581.01 20.336  0.790 19.546   7   0 0.050  219   1 0.108
  4181  716.95  583.01 20.707  1.003 19.705   8   0 0.064  219   1 0.129
  4184  585.22  584.33 20.113  0.916 19.197   8   0 0.076  215   2 0.063
  4185  599.17  583.07 21.109  1.473 19.636   6   1 0.072  216   2 0.106
  4186  648.90  582.82 20.455  0.789 19.665   7   0 0.077  216   1 0.105
  4187  815.71  584.94 20.108  0.964 19.144   7   0 0.054  217   2 0.064
  4192  658.81  586.55 19.731  0.976 18.755   7   0 0.032  218   2 0.044
  4193  450.29  586.31 20.360  1.038 19.323   7   0 0.036  216   2 0.092
  4198  478.73  587.95 19.951  0.955 18.996   7   0 0.053  219   1 0.066
  4199  513.04  586.91 20.401  0.750 19.651   7   0 0.076  215   1 0.105
  4203  561.13  589.02 20.103  0.976 19.127   7   0 0.051  216   2 0.069
  4204  644.14  589.56 20.673  1.342 19.331   7   0 0.094  217   2 0.077
  4205  648.85  588.02 21.829  2.327 19.502   7   0 0.142  216   1 0.091
  4207  607.21  589.47 20.164  1.025 19.139   6   1 0.027  219   1 0.070
  4210  538.38  591.43 20.076  1.031 19.046   7   0 0.041  219   1 0.060
  4211  715.42  591.28 20.297  1.142 19.155   7   0 0.068  218   2 0.074
  4216  623.93  591.83 20.486  1.017 19.468   8   0 0.085  217   1 0.086
  4217  656.28  591.80 20.105  0.813 19.292   6   1 0.027  219   1 0.080
  4222  770.53  594.26 19.900  1.044 18.856   7   1 0.022  219   1 0.057
  4224  807.79  593.97 20.430  0.857 19.573   6   2 0.012  213   3 0.094
  4226  738.83  595.69 20.648  1.091 19.557   7   0 0.072  217   2 0.105
  4229  590.59  597.62 19.864  0.903 18.962   7   0 0.033  217   2 0.063
  4235  758.81  600.06 21.301  1.596 19.705   6   2 0.040  218   0 0.122
  4237  612.68  601.36 20.231  0.838 19.393   8   0 0.061  219   1 0.098
  4238  647.07  601.46 99.999  9.999 19.442   0   0 9.999  220   1 0.119
  4241  524.85  604.69 19.701  0.913 18.788   7   0 0.022  218   2 0.049
  4242  675.82  603.89 20.456  1.001 19.455   7   0 0.057  218   0 0.133
  4243  802.70  604.16 19.955  0.897 19.058   7   0 0.046  217   1 0.065
  4249  503.62  605.83 20.203  0.872 19.330   7   0 0.061  217   2 0.073
  4255  706.72  606.52 99.999  9.999 19.469   0   0 9.999  216   0 0.090
  4256  894.28  606.07 20.468  0.922 19.545   7   0 0.048  218   1 0.143
  4259  672.29  608.29 20.244  0.696 19.548   8   0 0.072  219   0 0.115
  4260  727.06  608.06 19.829  0.911 18.918   7   0 0.025  217   2 0.064
  4268  508.67  610.97 19.978  0.758 19.220   7   0 0.042  220   0 0.069
  4272  471.47  612.31 19.867  0.803 19.064   7   0 0.032  217   2 0.063
  4273  516.43  610.65 20.521  0.729 19.792   7   0 0.062  215   3 0.106
  4274  667.73  612.27 99.999  9.999 18.954   0   0 9.999  220   0 0.185
  4277  572.60  612.92 20.029  0.785 19.244   7   0 0.029  217   0 0.070
  4278  598.80  612.54 20.591  1.137 19.454   8   0 0.099  217   1 0.078
  4279  680.91  613.66 19.855  0.831 19.024   7   0 0.051  217   1 0.092
  4280  735.16  612.76 19.936  0.908 19.028   7   0 0.052  217   2 0.059
  4281  761.44  613.08 19.732  0.709 19.022   8   0 0.024  219   2 0.072
  4283  466.87  612.86 20.865  1.078 19.787   7   1 0.051  218   2 0.138
  4284  486.51  613.73 20.401  0.973 19.429   7   0 0.055  218   1 0.086
  4285  634.23  613.85 19.705  0.787 18.917   6   1 0.018  219   1 0.056
  4286  812.20  616.09 99.999  9.999 20.018   0   0 9.999  217   0 0.142
  4287  548.08  614.51 20.795  1.140 19.655   7   0 0.124  217   1 0.107
  4288  786.56  614.95 20.052  0.988 19.064   7   0 0.033  219   1 0.057
  4289  859.28  614.37 20.309  1.127 19.182   7   0 0.036  218   1 0.051
  4295  526.66  615.93 20.479  1.178 19.301   7   0 0.061  220   0 0.074
  4302  457.02  617.82 20.231  0.857 19.373   7   1 0.046  221   0 0.102
  4304  592.65  619.04 20.276  1.084 19.191   7   1 0.052  217   1 0.073
  4305  849.41  618.77 20.563  1.435 19.128   7   0 0.045  216   1 0.067
  4306  880.05  618.29 21.005  1.491 19.514   8   0 0.212  216   2 0.085
  4307  760.89  619.77 99.999  9.999 19.229   0   0 9.999  218   2 0.182
  4313  516.93  622.09 20.957  1.937 19.020   6   1 0.068  218   1 0.064
  4314  546.61  621.75 20.067  1.059 19.008   6   1 0.019  217   1 0.069
  4315  718.25  621.98 20.114  0.882 19.232   7   1 0.033  218   2 0.073
  4317  827.43  621.94 20.620  0.980 19.641   7   0 0.080  218   1 0.093
  4321  769.65  624.32 20.403  1.500 18.903   8   0 0.059  219   1 0.082
  4325  613.46  624.03 20.412  0.766 19.646   7   0 0.085  217   0 0.108
  4326  887.40  625.78 19.856  0.980 18.876   7   0 0.017  218   2 0.054
  4332  472.46  624.68 20.507  0.914 19.594   7   0 0.093  219   0 0.108
  4333  689.96  625.79 19.756  0.928 18.828   7   0 0.040  219   1 0.055
  4334  784.48  626.52 19.689  0.977 18.712   7   0 0.032  219   1 0.044
  4341  577.87  627.85 19.650  0.823 18.827   8   0 0.036  218   1 0.048
